,rexp_cat092,annual_use_value
7657,0.0,0.11609593517945993
398,0.0,0.11609593517945993
7539,228.7919,0.11609593517945993
7541,0.0,0.11609593517945993
3503,0.0,0.11609593517945993
7988,0.0,0.11609593517945993
866,0.0,0.11609593517945993
5714,0.0,0.11609593517945993
3505,0.0,0.11609593517945993
4462,0.0,0.11609593517945993
3506,0.0,0.11609593517945993
3843,0.0,0.11609593517945993
6910,0.0,0.11609593517945993
3507,0.0,0.11609593517945993
1812,0.0,0.11609593517945993
1409,0.0,0.11609593517945993
6068,0.0,0.11609593517945993
7969,0.0,0.11609593517945993
5209,0.0,0.11609593517945993
3528,0.0,0.11609593517945993
1570,0.0,0.11609593517945993
8536,0.0,0.11609593517945993
3532,0.0,0.11609593517945993
7291,0.0,0.11609593517945993
1057,0.0,0.11609593517945993
8532,0.0,0.11609593517945993
7051,0.0,0.11609593517945993
7961,0.0,0.11609593517945993
5143,0.0,0.11609593517945993
3608,0.0,0.11609593517945993
7661,0.0,0.11609593517945993
7989,0.0,0.11609593517945993
643,0.0,0.11609593517945993
8314,0.0,0.11609593517945993
5035,0.0,0.11609593517945993
8394,0.0,0.11609593517945993
4759,0.0,0.11609593517945993
747,0.0,0.11609593517945993
890,0.0,0.11609593517945993
4193,0.0,0.11609593517945993
3736,0.0,0.11609593517945993
5008,0.0,0.11609593517945993
634,1068.1034,0.11609593517945993
453,0.0,0.11609593517945993
7234,0.0,0.11609593517945993
6797,0.0,0.11609593517945993
7132,0.0,0.11609593517945993
6970,0.0,0.11609593517945993
1493,0.0,0.11609593517945993
1761,0.0,0.11609593517945993
1631,0.0,0.11609593517945993
8374,0.0,0.11609593517945993
6090,0.0,0.11609593517945993
7773,0.0,0.11609593517945993
7228,0.0,0.11609593517945993
7776,0.0,0.11609593517945993
7777,0.0,0.11609593517945993
1392,0.0,0.11609593517945993
6981,0.0,0.11609593517945993
623,0.0,0.11609593517945993
7734,0.0,0.11609593517945993
5039,0.0,0.11609593517945993
7908,0.0,0.11609593517945993
3659,0.0,0.11609593517945993
3623,0.0,0.11609593517945993
4332,0.0,0.11609593517945993
3782,0.0,0.11609593517945993
4670,0.0,0.11609593517945993
7677,0.0,0.11609593517945993
8265,0.0,0.11609593517945993
7684,0.0,0.11609593517945993
8269,0.0,0.11609593517945993
474,0.0,0.11609593517945993
8274,0.0,0.11609593517945993
8421,0.0,0.11609593517945993
4776,0.0,0.11609593517945993
4671,0.0,0.11609593517945993
4121,0.0,0.11609593517945993
5817,0.0,0.11609593517945993
4756,0.0,0.11609593517945993
1070,0.0,0.11609593517945993
4309,0.0,0.11609593517945993
7134,1895.5444,0.11609593517945993
6945,0.0,0.11609593517945993
5052,0.0,0.11609593517945993
4675,0.0,0.11609593517945993
7862,0.0,0.11609593517945993
5808,0.0,0.11609593517945993
1753,0.0,0.11609593517945993
7724,0.0,0.11609593517945993
7324,0.0,0.11609593517945993
387,0.0,0.11609593517945993
3690,0.0,0.11609593517945993
8039,0.0,0.11609593517945993
1838,0.0,0.11609593517945993
7474,0.0,0.11609593517945993
1081,0.0,0.11609593517945993
7117,0.0,0.11609593517945993
7429,0.0,0.11609593517945993
7277,0.0,0.11609593517945993
4000,0.0,0.11609593517945993
4523,0.0,0.11609593517945993
8149,0.0,0.11609593517945993
7207,0.0,0.11609593517945993
7428,0.0,0.11609593517945993
5733,0.0,0.11609593517945993
5112,0.0,0.11609593517945993
4890,0.0,0.11609593517945993
7101,0.0,0.11609593517945993
7102,0.0,0.11609593517945993
377,0.0,0.11609593517945993
4519,0.0,0.11609593517945993
3896,0.0,0.11609593517945993
4573,0.0,0.11609593517945993
8028,0.0,0.11609593517945993
8022,0.0,0.11609593517945993
7430,0.0,0.11609593517945993
7465,0.0,0.11609593517945993
4511,0.0,0.11609593517945993
4649,0.0,0.11609593517945993
8060,0.0,0.11609593517945993
4866,0.0,0.11609593517945993
3419,0.0,0.11609593517945993
735,0.0,0.11609593517945993
8128,0.0,0.11609593517945993
549,0.0,0.11609593517945993
858,0.0,0.11609593517945993
1453,0.0,0.11609593517945993
5122,0.0,0.11609593517945993
8666,0.0,0.11609593517945993
8665,0.0,0.11609593517945993
364,0.0,0.11609593517945993
8663,0.0,0.11609593517945993
7439,0.0,0.11609593517945993
5258,0.0,0.11609593517945993
8661,0.0,0.11609593517945993
8660,0.0,0.11609593517945993
716,0.0,0.11609593517945993
5248,0.0,0.11609593517945993
5792,0.0,0.11609593517945993
4566,0.0,0.11609593517945993
4824,0.0,0.11609593517945993
1338,0.0,0.11609593517945993
3485,0.0,0.11609593517945993
8744,0.0,0.11609593517945993
8113,0.0,0.11609593517945993
3894,0.0,0.11609593517945993
8008,0.0,0.11609593517945993
4600,0.0,0.11609593517945993
4022,0.0,0.11609593517945993
8586,0.0,0.11609593517945993
3950,0.0,0.11609593517945993
8110,0.0,0.11609593517945993
4904,0.0,0.11609593517945993
4873,0.0,0.11609593517945993
1184,0.0,0.11609593517945993
4596,0.0,0.11609593517945993
1694,0.0,0.11609593517945993
3857,0.0,0.11609593517945993
7078,0.0,0.11609593517945993
3939,0.0,0.11609593517945993
5282,0.0,0.11609593517945993
3341,0.0,0.11609593517945993
806,0.0,0.11609593517945993
3492,0.0,0.11609593517945993
737,0.0,0.11609593517945993
8573,0.0,0.11609593517945993
3483,0.0,0.11609593517945993
3416,0.0,0.11609593517945993
8728,0.0,0.11609593517945993
3473,0.0,0.11609593517945993
8018,0.0,0.11609593517945993
8608,0.0,0.11609593517945993
8601,0.0,0.11609593517945993
7499,0.0,0.11609593517945993
1718,0.0,0.11609593517945993
7083,0.0,0.11609593517945993
3888,0.0,0.11609593517945993
8081,0.0,0.11609593517945993
8089,0.0,0.11609593517945993
7399,0.0,0.11609593517945993
3872,0.0,0.11609593517945993
5220,0.0,0.11609593517945993
1710,0.0,0.11609593517945993
26,0.0,0.11222607067347792
1581,0.0,0.11029113842048693
6021,0.0,0.10835620616749593
1964,0.0,0.10835620616749593
9701,0.0,0.10835620616749593
5908,0.0,0.10835620616749593
1503,0.0,0.10835620616749593
1641,0.0,0.10835620616749593
4577,0.0,0.10835620616749593
4481,0.0,0.10835620616749593
9,0.0,0.10835620616749593
7294,0.0,0.10835620616749592
5820,0.0,0.10642127391450493
1534,0.0,0.10448634166151394
3927,0.0,0.10448634166151394
8284,0.0,0.10448634166151394
5103,0.0,0.10448634166151394
6763,0.0,0.10448634166151394
6065,0.0,0.10255140940852293
4696,0.0,0.10216442295792473
2755,0.0,0.09674661264954994
4196,0.0,0.09674661264954994
199,0.0,0.09674661264954994
256,0.0,0.09674661264954994
3883,0.0,0.09674661264954994
7266,0.0,0.09674661264954994
6132,0.0,0.09674661264954994
2753,0.0,0.09674661264954994
514,0.0,0.09674661264954994
4009,0.0,0.09674661264954994
6552,0.0,0.09674661264954994
2925,0.0,0.09674661264954994
6928,0.0,0.09674661264954994
8343,0.0,0.09674661264954994
197,0.0,0.09674661264954994
9186,0.0,0.09674661264954994
6907,0.0,0.09674661264954994
2797,0.0,0.09674661264954994
2782,0.0,0.09674661264954994
7285,0.0,0.09674661264954994
6516,0.0,0.09674661264954994
5788,0.0,0.09674661264954994
2007,0.0,0.09674661264954994
5488,0.0,0.09674661264954994
4618,0.0,0.09674661264954994
9912,0.0,0.09674661264954994
6123,0.0,0.09674661264954994
9229,0.0,0.09674661264954994
166,0.0,0.09674661264954994
594,0.0,0.09674661264954994
5507,0.0,0.09674661264954994
7907,0.0,0.09674661264954994
6574,0.0,0.09674661264954994
1026,0.0,0.09674661264954994
1988,0.0,0.09674661264954994
8073,0.0,0.09674661264954994
3794,0.0,0.09674661264954994
2704,0.0,0.09674661264954994
2708,0.0,0.09674661264954994
873,0.0,0.09674661264954994
8035,0.0,0.09674661264954994
2710,0.0,0.09674661264954994
3967,0.0,0.09674661264954994
9458,0.0,0.09674661264954994
7262,0.0,0.09674661264954994
6322,0.0,0.09674661264954994
8077,0.0,0.09674661264954994
3810,0.0,0.09674661264954994
6136,0.0,0.09674661264954994
1993,0.0,0.09674661264954994
3933,0.0,0.09674661264954994
2764,0.0,0.09674661264954994
5440,0.0,0.09674661264954994
2587,0.0,0.09674661264954994
4896,0.0,0.09674661264954994
5619,0.0,0.09674661264954994
6642,0.0,0.09674661264954994
8887,0.0,0.09674661264954994
9660,0.0,0.09674661264954994
3499,0.0,0.09674661264954994
7530,0.0,0.09674661264954994
7077,0.0,0.09674661264954994
8998,0.0,0.09674661264954994
4782,0.0,0.09674661264954994
8866,0.0,0.09674661264954994
9685,0.0,0.09674661264954994
5973,0.0,0.09674661264954994
5918,0.0,0.09674661264954994
9692,0.0,0.09674661264954994
770,0.0,0.09674661264954994
6616,0.0,0.09674661264954994
5533,0.0,0.09674661264954994
4461,0.0,0.09674661264954994
293,0.0,0.09674661264954994
5544,0.0,0.09674661264954994
3563,0.0,0.09674661264954994
8510,0.0,0.09674661264954994
669,0.0,0.09674661264954994
6628,0.0,0.09674661264954994
3606,0.0,0.09674661264954994
8446,0.0,0.09674661264954994
7564,0.0,0.09674661264954994
8442,0.0,0.09674661264954994
3627,0.0,0.09674661264954994
5643,0.0,0.09674661264954994
7021,0.0,0.09674661264954994
8521,0.0,0.09674661264954994
12,0.0,0.09674661264954994
5718,0.0,0.09674661264954994
2100,0.0,0.09674661264954994
6733,0.0,0.09674661264954994
7746,0.0,0.09674661264954994
342,0.0,0.09674661264954994
262,0.0,0.09674661264954994
2627,0.0,0.09674661264954994
1513,0.0,0.09674661264954994
4821,0.0,0.09674661264954994
7111,0.0,0.09674661264954994
6188,0.0,0.09674661264954994
6674,0.0,0.09674661264954994
633,0.0,0.09674661264954994
3674,0.0,0.09674661264954994
7114,0.0,0.09674661264954994
1024,0.0,0.09674661264954994
6609,0.0,0.09674661264954994
2387,0.0,0.09674661264954994
8477,0.0,0.09674661264954994
9955,0.0,0.09674661264954994
9732,0.0,0.09674661264954994
891,0.0,0.09674661264954994
3942,0.0,0.09674661264954994
7359,0.0,0.09674661264954994
5318,0.0,0.09674661264954994
2595,0.0,0.09674661264954994
5002,0.0,0.09674661264954994
9744,0.0,0.09674661264954994
189,0.0,0.09481168039655893
2352,0.0,0.09287674814356794
5613,0.0,0.09287674814356794
400,0.0,0.09287674814356794
6113,0.0,0.09287674814356794
7947,0.0,0.09287674814356794
9676,0.0,0.09287674814356794
1329,0.0,0.09287674814356794
5413,0.0,0.09287674814356794
9888,0.0,0.09287674814356794
3374,0.0,0.09287674814356794
172,0.0,0.09287674814356794
204,0.0,0.09287674814356794
4570,0.0,0.09287674814356794
7123,0.0,0.09287674814356794
4772,0.0,0.09287674814356794
8984,0.0,0.09287674814356794
6308,0.0,0.09287674814356794
4963,0.0,0.09287674814356794
6967,0.0,0.09287674814356794
8251,0.0,0.09287674814356794
2034,0.0,0.09287674814356794
1657,0.0,0.09287674814356794
3781,0.0,0.09287674814356794
2215,0.0,0.09287674814356794
7460,0.0,0.09094181589057693
5547,0.0,0.08900688363758594
590,0.0,0.08900688363758594
8976,0.0,0.08707195138459495
2219,0.0,0.08707195138459495
2218,0.0,0.08707195138459495
9634,0.0,0.08707195138459495
7503,0.0,0.08707195138459495
2317,0.0,0.08707195138459495
6742,0.0,0.08707195138459495
1751,0.0,0.08707195138459495
5343,0.0,0.08707195138459495
5648,0.0,0.08707195138459495
8176,0.0,0.08707195138459495
6302,0.0,0.08707195138459495
9244,0.0,0.08707195138459495
1385,0.0,0.08707195138459495
1763,0.0,0.08707195138459495
9069,0.0,0.08707195138459495
406,0.0,0.08707195138459495
8298,0.0,0.08707195138459495
2024,0.0,0.08707195138459495
4299,0.0,0.08707195138459495
7159,0.0,0.08707195138459495
8499,0.0,0.08707195138459495
7120,0.0,0.08707195138459495
1192,0.0,0.08707195138459495
2460,0.0,0.08707195138459495
5836,0.0,0.08707195138459495
8243,0.0,0.08668496493399676
7224,0.0,0.08513701913160393
7858,0.0,0.08513701913160393
2983,0.0,0.08513701913160393
93,0.0,0.08358907332921114
1746,0.0,0.08126715462562195
9280,0.0,0.08126715462562195
5453,0.0,0.07739729011963996
9472,0.0,0.07739729011963994
2830,0.0,0.07739729011963994
7472,0.0,0.07739729011963994
1240,0.0,0.07739729011963994
9535,0.0,0.07739729011963994
7364,0.0,0.07739729011963994
6124,0.0,0.07739729011963994
9468,0.0,0.07739729011963994
1479,0.0,0.07739729011963994
1531,0.0,0.07739729011963994
1004,0.0,0.07739729011963994
7377,0.0,0.07739729011963994
733,0.0,0.07739729011963994
7303,0.0,0.07739729011963994
7774,0.0,0.07739729011963994
3948,0.0,0.07739729011963994
6150,0.0,0.07739729011963994
146,0.0,0.07739729011963994
63,0.0,0.07739729011963994
7811,0.0,0.07739729011963994
5604,0.0,0.07739729011963994
2362,0.0,0.07739729011963994
7417,0.0,0.07739729011963994
7813,0.0,0.07739729011963994
1702,0.0,0.07739729011963994
4198,0.0,0.07739729011963994
6355,0.0,0.07739729011963994
2646,0.0,0.07739729011963994
9709,0.0,0.07739729011963994
7438,0.0,0.07739729011963994
9478,0.0,0.07739729011963994
4543,0.0,0.07739729011963994
53,0.0,0.07739729011963994
1421,0.0,0.07739729011963994
129,0.0,0.07739729011963994
7823,0.0,0.07739729011963994
6891,0.0,0.07739729011963994
9414,0.0,0.07739729011963994
5527,0.0,0.07739729011963994
2495,0.0,0.07739729011963994
816,0.0,0.07739729011963994
9639,0.0,0.07739729011963994
4936,0.0,0.07739729011963994
7960,0.0,0.07739729011963994
7293,0.0,0.07739729011963994
9379,0.0,0.07739729011963994
625,0.0,0.07739729011963994
7584,0.0,0.07739729011963994
7338,0.0,0.07739729011963994
1573,0.0,0.07739729011963994
6170,0.0,0.07739729011963994
2081,0.0,0.07739729011963994
7670,0.0,0.07739729011963994
7665,0.0,0.07739729011963994
9399,0.0,0.07739729011963994
4377,0.0,0.07739729011963994
5960,0.0,0.07739729011963994
4358,0.0,0.07739729011963994
7637,0.0,0.07739729011963994
1154,0.0,0.07739729011963994
2530,0.0,0.07739729011963994
2312,0.0,0.07739729011963994
7974,0.0,0.07739729011963994
1266,0.0,0.07739729011963994
9354,0.0,0.07739729011963994
4170,0.0,0.07739729011963994
7854,0.0,0.07739729011963994
4154,0.0,0.07739729011963994
8016,0.0,0.07739729011963994
7705,0.0,0.07739729011963994
9321,0.0,0.07739729011963994
2001,0.0,0.07739729011963994
5737,0.0,0.07739729011963994
5058,0.0,0.07739729011963994
646,0.0,0.07739729011963994
2327,0.0,0.07739729011963994
4307,0.0,0.07739729011963994
2567,0.0,0.07739729011963994
7886,0.0,0.07739729011963994
6393,0.0,0.07739729011963994
2780,0.0,0.07739729011963994
7348,0.0,0.07739729011963994
6316,0.0,0.07739729011963994
4113,0.0,0.07739729011963994
4914,0.0,0.07739729011963994
4451,0.0,0.07739729011963994
5736,0.0,0.07739729011963994
6748,0.0,0.07739729011963994
8384,0.0,0.07739729011963994
5342,0.0,0.07739729011963994
3664,0.0,0.07739729011963994
3113,0.0,0.07739729011963994
1476,0.0,0.07739729011963994
8404,0.0,0.07739729011963994
1967,0.0,0.07739729011963994
2928,0.0,0.07739729011963994
7254,0.0,0.07739729011963994
3651,0.0,0.07739729011963994
1355,0.0,0.07739729011963994
3129,0.0,0.07739729011963994
5133,0.0,0.07739729011963994
9209,0.0,0.07739729011963994
8979,0.0,0.07739729011963994
3886,0.0,0.07739729011963994
8439,0.0,0.07739729011963994
3140,0.0,0.07739729011963994
1138,0.0,0.07739729011963994
8474,0.0,0.07739729011963994
9154,0.0,0.07739729011963994
6627,0.0,0.07739729011963994
3172,0.0,0.07739729011963994
294,0.0,0.07739729011963994
3109,0.0,0.07739729011963994
5178,0.0,0.07739729011963994
5174,0.0,0.07739729011963994
265,0.0,0.07739729011963994
8215,0.0,0.07739729011963994
1732,0.0,0.07739729011963994
226,0.0,0.07739729011963994
6833,0.0,0.07739729011963994
3805,0.0,0.07739729011963994
5390,0.0,0.07739729011963994
8257,0.0,0.07739729011963994
3017,0.0,0.07739729011963994
1357,0.0,0.07739729011963994
463,0.0,0.07739729011963994
8200,0.0,0.07739729011963994
5875,0.0,0.07739729011963994
9078,0.0,0.07739729011963994
3050,0.0,0.07739729011963994
766,0.0,0.07739729011963994
3057,0.0,0.07739729011963994
3728,0.0,0.07739729011963994
6802,0.0,0.07739729011963994
3087,0.0,0.07739729011963994
3685,0.0,0.07739729011963994
1307,0.0,0.07739729011963994
3540,0.0,0.07739729011963994
6771,0.0,0.07739729011963994
8208,0.0,0.07739729011963994
8719,0.0,0.07739729011963994
5408,0.0,0.07739729011963994
7161,0.0,0.07739729011963994
6652,0.0,0.07739729011963994
5119,0.0,0.07739729011963994
1828,0.0,0.07739729011963994
3434,0.0,0.07739729011963994
1899,0.0,0.07739729011963994
4829,0.0,0.07739729011963994
5860,0.0,0.07739729011963994
777,0.0,0.07739729011963994
2243,0.0,0.07739729011963994
6206,0.0,0.07739729011963994
1213,0.0,0.07739729011963994
9238,0.0,0.07739729011963994
7190,0.0,0.07739729011963994
3394,0.0,0.07739729011963994
8721,0.0,0.07739729011963994
3249,0.0,0.07739729011963994
5419,0.0,0.07739729011963994
4780,0.0,0.07739729011963994
3517,0.0,0.07739729011963994
6750,0.0,0.07739729011963994
6067,0.0,0.07739729011963994
305,0.0,0.07739729011963994
8884,0.0,0.07739729011963994
311,0.0,0.07739729011963994
9973,0.0,0.07739729011963994
8581,0.0,0.07739729011963994
1448,0.0,0.07739729011963994
1048,0.0,0.07739729011963994
4817,0.0,0.07739729011963994
3940,0.0,0.07739729011963994
4813,0.0,0.07739729011963994
3366,0.0,0.07739729011963994
2028,0.0,0.06965756110767596
7881,0.0,0.06965756110767596
6350,0.0,0.06965756110767596
3829,0.0,0.06965756110767596
4580,0.0,0.06965756110767596
7861,0.0,0.06965756110767596
2111,0.0,0.06965756110767596
9455,0.0,0.06965756110767596
8515,0.0,0.06965756110767596
3382,0.0,0.06965756110767596
360,0.0,0.06965756110767596
3170,0.0,0.06965756110767596
693,0.0,0.06965756110767596
9822,0.0,0.06965756110767596
9573,0.0,0.06965756110767596
1914,0.0,0.06965756110767596
4314,0.0,0.06965756110767596
7010,0.0,0.06965756110767596
1885,0.0,0.06965756110767596
8408,0.0,0.06965756110767596
5974,0.0,0.06965756110767596
9694,0.0,0.06965756110767596
7463,0.0,0.06965756110767596
8688,0.0,0.06965756110767596
9854,0.0,0.06965756110767596
4880,0.0,0.06965756110767596
269,0.0,0.06965756110767596
546,0.0,0.06965756110767596
6004,0.0,0.06965756110767596
179,0.0,0.06965756110767596
8063,0.0,0.06965756110767596
5468,0.0,0.06965756110767596
532,0.0,0.06965756110767596
8014,0.0,0.06965756110767596
207,0.0,0.06965756110767596
513,0.0,0.06965756110767596
9877,0.0,0.06965756110767596
7137,0.0,0.06965756110767596
3841,0.0,0.06965756110767596
2757,0.0,0.06965756110767596
230,0.0,0.06772262885468495
7701,0.0,0.06772262885468495
4311,0.0,0.06578769660169395
575,0.0,0.061917832095711965
5475,0.0,0.061917832095711965
6725,0.0,0.058047967589729965
6790,0.0,0.058047967589729965
569,0.0,0.058047967589729965
8414,0.0,0.058047967589729965
8999,0.0,0.058047967589729965
1310,0.0,0.058047967589729965
7703,0.0,0.058047967589729965
5101,0.0,0.058047967589729965
1540,0.0,0.058047967589729965
7131,0.0,0.058047967589729965
8992,0.0,0.058047967589729965
2581,0.0,0.058047967589729965
7694,0.0,0.058047967589729965
1362,0.0,0.058047967589729965
1545,0.0,0.058047967589729965
8988,0.0,0.058047967589729965
1129,0.0,0.058047967589729965
650,0.0,0.058047967589729965
4975,0.0,0.058047967589729965
7999,0.0,0.058047967589729965
969,0.0,0.058047967589729965
5859,0.0,0.058047967589729965
5983,0.0,0.058047967589729965
8188,0.0,0.058047967589729965
33,0.0,0.058047967589729965
4228,0.0,0.058047967589729965
6595,0.0,0.058047967589729965
1840,0.0,0.058047967589729965
9507,0.0,0.058047967589729965
9036,0.0,0.058047967589729965
334,0.0,0.058047967589729965
9511,0.0,0.058047967589729965
2784,0.0,0.058047967589729965
1537,0.0,0.058047967589729965
3683,0.0,0.058047967589729965
1629,0.0,0.058047967589729965
7453,0.0,0.058047967589729965
5727,0.0,0.058047967589729965
2414,0.0,0.058047967589729965
1888,0.0,0.058047967589729965
4253,0.0,0.058047967589729965
2795,0.0,0.058047967589729965
2195,0.0,0.058047967589729965
5814,0.0,0.058047967589729965
2934,0.0,0.058047967589729965
3665,0.0,0.058047967589729965
2425,0.0,0.058047967589729965
5815,0.0,0.058047967589729965
2071,0.0,0.058047967589729965
9903,0.0,0.058047967589729965
1335,0.0,0.058047967589729965
7509,0.0,0.058047967589729965
7220,0.0,0.058047967589729965
6647,0.0,0.058047967589729965
9306,0.0,0.058047967589729965
5862,0.0,0.058047967589729965
3479,0.0,0.058047967589729965
8546,0.0,0.058047967589729965
393,0.0,0.058047967589729965
4491,0.0,0.058047967589729965
3195,0.0,0.058047967589729965
4922,0.0,0.058047967589729965
2492,0.0,0.058047967589729965
1483,0.0,0.058047967589729965
5917,0.0,0.058047967589729965
3253,0.0,0.058047967589729965
691,0.0,0.058047967589729965
3489,0.0,0.058047967589729965
9883,0.0,0.058047967589729965
9681,0.0,0.058047967589729965
8584,0.0,0.058047967589729965
5213,0.0,0.058047967589729965
556,0.0,0.058047967589729965
307,0.0,0.058047967589729965
9885,0.0,0.058047967589729965
1821,0.0,0.058047967589729965
2089,0.0,0.058047967589729965
7075,0.0,0.058047967589729965
8524,0.0,0.058047967589729965
3177,0.0,0.058047967589729965
5569,0.0,0.058047967589729965
1869,0.0,0.058047967589729965
7441,0.0,0.058047967589729965
4800,0.0,0.058047967589729965
6621,0.0,0.058047967589729965
3609,0.0,0.058047967589729965
